path,target
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003928.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014560.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009421.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004766.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007670.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001912_jpg.rf.a76fbff5cafdde2856d8eb40f79d3434.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010960.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006612.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004970.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008833.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013813.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008458.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011867.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000620.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010662.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005855.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014847.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010022.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004713.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012858.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004442.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007331.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004084.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001145.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009214.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010657.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003035.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008279.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013711.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006871.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011415.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008929.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004996.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013809.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/test/00001483_jpg.rf.85c362e58c9d387e79011728dc802f97.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001955_jpg.rf.9e873d58ae74784d7dc22f37dff1c488.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010802.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002188.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009646.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006161.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000479.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000245.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001115_jpg.rf.1c738e303b31ac433f989dda9e469b8e.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009446.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006122.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002808.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014900.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000520.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003952.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009042.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009275.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001310_jpg.rf.f8326f06bf9d333f11eba13fafe91ba8.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006634.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008263.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003216.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005234.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011712.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001560_jpg.rf.8f980acba6fda2bf0a06f9c26c78a72d.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008889.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001564.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002584.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010990.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011894.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014078.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008642.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012459.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007593.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004365.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005880.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003056.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003325.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010246.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009779.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014864.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001865.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003903.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007735.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007846.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004777.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001960.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006963.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000721.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007164.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003411.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003605.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009298.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011540.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013804.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001374_jpg.rf.71b355e066e64fa0e972478764945a37.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006558.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014460.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014305.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002757.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004170.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001142.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012971.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012162.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005826.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001765_jpg.rf.d34ebb073289319031313901efd735a7.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006446.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009312.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002893.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006604.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012995.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011000.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014665.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005453.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012885.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003852.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013140.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013485.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009369.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007080.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007773.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008883.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014797.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009409.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006280.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005070.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005544.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002974.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000625.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013038.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006820.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006534.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001143.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013888.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003624.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001267_jpg.rf.254d9cdbe5c050f5fbd9f0e3f4ffc7ad.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007386.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008851.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012825.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011227.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006386.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006498.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008870.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000401.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007662.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001973_jpg.rf.46b32e908f56f8c46da90a1c299f391a.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001241.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008700.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000712.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005423.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013969.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012074.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010699.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006960.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013252.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005788.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005930.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001985.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001894.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002008.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00002924.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013202.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011798.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001948_jpg.rf.9ddb4bbbbcbbcf04ebc8efbdfba1744d.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001565.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009264.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013215.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003425.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014136.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005439.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011851.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003465.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008433.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000534.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001585.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008365.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00005007.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007945.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007387.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00010084.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011495.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009159.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004810.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014479.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007626.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00013721.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001595_jpg.rf.6aba69b9fb1e49ce019d5209d52cf5ea.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004505.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009310.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00001228.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006821.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006638.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00008585.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00000403.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014998.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003655.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014712.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012494.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00014454.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003734.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012708.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00007096.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00011936.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001954_jpg.rf.c74170a6bddb5c78a61ad8f141958c0d.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00009403.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00006725.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00012711.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00004509.jpg,Plastic Cups
datasets/datasets/vencerlanz09/plastic-and-paper-cups-synthetic-image-dataset/versions/2/Cup Images/cups/00003968.jpg,Plastic Cups
datasets/roboflow/cups-ctpw3/train/00001615_jpg.rf.5813dc2f2c277417cbf14416e0da2a10.jpg,Plastic Cups
